time,theta_x,theta_y,theta_z,omega_x,omega_y,omega_z
40.470091000,-19.67872,-8.65674,6.97207,-0.66688,-0.48582,0.40941
40.472757000,-19.68050,-8.65804,6.97316,-0.66688,-0.48582,0.40941
40.475424000,-19.68228,-8.65933,6.97426,-0.66688,-0.48582,0.40941
40.478101000,-19.68406,-8.66063,6.97535,-0.66688,-0.48582,0.40941
40.480769000,-19.69063,-8.66039,6.97682,-2.46063,0.09168,0.54941
40.483438000,-19.69719,-8.66014,6.97828,-2.46063,0.09168,0.54941
40.486112000,-19.70376,-8.65990,6.97975,-2.46063,0.09168,0.54941
40.488782000,-19.71033,-8.65965,6.98122,-2.46063,0.09168,0.54941
40.491447000,-19.71533,-8.65967,6.98128,-1.87438,-0.00457,0.02441
40.494114000,-19.72032,-8.65968,6.98135,-1.87438,-0.00457,0.02441
40.496786000,-19.72533,-8.65969,6.98141,-1.87438,-0.00457,0.02441
40.499448000,-19.73032,-8.65970,6.98148,-1.87438,-0.00457,0.02441
40.502113000,-19.72718,-8.66109,6.98131,1.17937,-0.52082,-0.06309
40.504781000,-19.72404,-8.66248,6.98114,1.17937,-0.52082,-0.06309
40.507462000,-19.72087,-8.66388,6.98097,1.17937,-0.52082,-0.06309
40.510136000,-19.71772,-8.66527,6.98080,1.17937,-0.52082,-0.06309
40.512801000,-19.71467,-8.66721,6.98203,1.14437,-0.73082,0.46191
40.515468000,-19.71162,-8.66916,6.98327,1.14437,-0.73082,0.46191
40.518151000,-19.70856,-8.67112,6.98450,1.14437,-0.73082,0.46191
40.520819000,-19.70550,-8.67307,6.98574,1.14437,-0.73082,0.46191
40.523486000,-19.70886,-8.67304,6.98753,-1.26188,0.01293,0.67191
40.526155000,-19.71223,-8.67300,6.98932,-1.26188,0.01293,0.67191
40.528824000,-19.71560,-8.67297,6.99111,-1.26188,0.01293,0.67191
40.531487000,-19.71896,-8.67293,6.99290,-1.26188,0.01293,0.67191
40.534155000,-19.71989,-8.67351,6.99255,-0.35188,-0.21457,-0.13309
40.536826000,-19.72083,-8.67408,6.99219,-0.35188,-0.21457,-0.13309
40.539492000,-19.72177,-8.67465,6.99184,-0.35188,-0.21457,-0.13309
40.542218000,-19.72272,-8.67523,6.99148,-0.35188,-0.21457,-0.13309
40.544900000,-19.72785,-8.67614,6.99290,-1.89188,-0.33707,0.52316
40.547584000,-19.73292,-8.67705,6.99430,-1.89188,-0.33707,0.52316
40.550382000,-19.73821,-8.67799,6.99576,-1.89188,-0.33707,0.52316
40.553057000,-19.74327,-8.67889,6.99716,-1.89188,-0.33707,0.52316
40.555726000,-19.74344,-8.67949,6.99529,-0.06313,-0.22332,-0.70184
40.558454000,-19.74361,-8.68010,6.99338,-0.06313,-0.22332,-0.70184
40.561123000,-19.74378,-8.68069,6.99150,-0.06313,-0.22332,-0.70184
40.563789000,-19.74395,-8.68129,6.98963,-0.06313,-0.22332,-0.70184
40.566456000,-19.74832,-8.68090,6.98855,-1.63813,0.14418,-0.40434
40.569127000,-19.75269,-8.68052,6.98747,-1.63813,0.14418,-0.40434
40.571797000,-19.75706,-8.68013,6.98640,-1.63813,0.14418,-0.40434
40.574470000,-19.76144,-8.67975,6.98536,-1.63813,0.14418,-0.38684
40.577141000,-19.76430,-8.67896,6.98433,-1.06938,0.29293,-0.38684
40.579812000,-19.76715,-8.67818,6.98329,-1.06938,0.29293,-0.38684
40.582480000,-19.77000,-8.67740,6.98226,-1.06938,0.29293,-0.38684
40.585146000,-19.77286,-8.67662,6.98233,-1.06938,0.29293,0.02441
40.587825000,-19.77797,-8.67525,6.98239,-1.90938,0.51168,0.02441
40.590495000,-19.78306,-8.67388,6.98246,-1.90938,0.51168,0.02441
40.593164000,-19.78816,-8.67252,6.98252,-1.90938,0.51168,0.02441
40.595826000,-19.79324,-8.67116,6.98394,-1.90938,0.51168,0.53191
40.598441000,-19.79414,-8.67138,6.98533,-0.34313,-0.08332,0.53191
40.601018000,-19.79502,-8.67159,6.98670,-0.34313,-0.08332,0.53191
40.603590000,-19.79590,-8.67180,6.98807,-0.34313,-0.08332,0.53191
40.606172000,-19.79679,-8.67202,6.98946,-0.34313,-0.08332,0.54066
40.608851000,-19.80174,-8.67109,6.99091,-1.84813,0.34543,0.54066
40.611518000,-19.80667,-8.67017,6.99235,-1.84813,0.34543,0.54066
40.614186000,-19.81160,-8.66925,6.99379,-1.84813,0.34543,0.54066
40.616849000,-19.81652,-8.66833,6.99460,-1.84813,0.34543,0.30441
40.619514000,-19.81636,-8.66818,6.99541,0.05937,0.05668,0.30441
40.622179000,-19.81620,-8.66803,6.99623,0.05937,0.05668,0.30441
40.624854000,-19.81604,-8.66788,6.99704,0.05937,0.05668,0.30441
40.627529000,-19.81588,-8.66944,7.00017,0.05937,-0.58207,1.17066
40.630198000,-19.81736,-8.67099,7.00329,-0.55313,-0.58207,1.17066
40.632861000,-19.81883,-8.67254,7.00641,-0.55313,-0.58207,1.17066
40.635530000,-19.82030,-8.67409,7.00953,-0.55313,-0.58207,1.17066
40.638202000,-19.82777,-8.67506,7.01105,-2.79313,-0.36332,0.56691
40.640882000,-19.83328,-8.67603,7.01256,-2.05813,-0.36332,0.56691
40.643551000,-19.83877,-8.67700,7.01408,-2.05813,-0.36332,0.56691
40.646226000,-19.84427,-8.67797,7.01559,-2.05813,-0.36332,0.56691
40.648900000,-19.84814,-8.67810,7.01627,-1.44563,-0.04832,0.25191
40.651564000,-19.85199,-8.67823,7.01694,-1.44563,-0.04832,0.25191
40.654229000,-19.85584,-8.67836,7.01761,-1.44563,-0.04832,0.25191
40.656895000,-19.85969,-8.67849,7.01828,-1.44563,-0.04832,0.25191
40.659563000,-19.85869,-8.67962,7.01911,0.37437,-0.42457,0.31316
40.662227000,-19.85770,-8.68075,7.01995,0.37437,-0.42457,0.31316
40.664897000,-19.85670,-8.68189,7.02078,0.37437,-0.42457,0.31316
40.667587000,-19.85569,-8.68303,7.02163,0.37437,-0.42457,0.31316
40.670260000,-19.85867,-8.68369,7.02319,-1.11313,-0.24957,0.58441
40.672930000,-19.86164,-8.68436,7.02475,-1.11313,-0.24957,0.58441
40.675596000,-19.86460,-8.68503,7.02631,-1.11313,-0.24957,0.58441
40.678269000,-19.86758,-8.68569,7.02787,-1.11313,-0.24957,0.58441
40.680944000,-19.87109,-8.68552,7.03018,-1.31438,0.06543,0.86441
40.683608000,-19.87459,-8.68534,7.03248,-1.31438,0.06543,0.86441
40.686317000,-19.87815,-8.68517,7.03482,-1.31438,0.06543,0.86441
40.688984000,-19.88166,-8.68499,7.03713,-1.31438,0.06543,0.86441
40.691648000,-19.88217,-8.68584,7.03598,-0.19438,-0.31957,-0.43059
40.694311000,-19.88269,-8.68669,7.03483,-0.19438,-0.31957,-0.43059
40.696977000,-19.88321,-8.68755,7.03368,-0.19438,-0.31957,-0.43059
40.699643000,-19.88373,-8.68840,7.03254,-0.19438,-0.31957,-0.43059
40.702315000,-19.88018,-8.68956,7.03019,1.32812,-0.43332,-0.87684
40.704984000,-19.87663,-8.69071,7.02785,1.32812,-0.43332,-0.87684
40.707728000,-19.87300,-8.69190,7.02545,1.32812,-0.43332,-0.87684
40.710396000,-19.86945,-8.69306,7.02311,1.32812,-0.43332,-0.87684
40.713073000,-19.87311,-8.69372,7.02278,-1.36688,-0.24957,-0.12434
40.715836000,-19.87688,-8.69441,7.02244,-1.36688,-0.24957,-0.12434
40.718542000,-19.88058,-8.69509,7.02210,-1.36688,-0.24957,-0.12434
40.721210000,-19.88423,-8.69575,7.02177,-1.36688,-0.24957,-0.12434
40.723876000,-19.88881,-8.69572,7.02293,-1.71688,0.01293,0.43566
40.726551000,-19.89340,-8.69568,7.02410,-1.71688,0.01293,0.43566
40.729223000,-19.89798,-8.69565,7.02526,-1.71688,0.01293,0.43566
40.731896000,-19.90257,-8.69562,7.02642,-1.71688,0.01293,0.43566
40.734569000,-19.90653,-8.69589,7.02906,-1.48063,-0.10082,0.98691
40.737241000,-19.91048,-8.69615,7.03170,-1.48063,-0.10082,0.98691
40.739912000,-19.91443,-8.69642,7.03433,-1.48063,-0.10082,0.98691
40.742580000,-19.91838,-8.69669,7.03696,-1.48063,-0.10082,0.98691
40.745246000,-19.92181,-8.69621,7.03693,-1.28813,0.17918,-0.01059
40.747922000,-19.92526,-8.69574,7.03691,-1.28813,0.17918,-0.01059
40.750593000,-19.92870,-8.69526,7.03688,-1.28813,0.17918,-0.01059
40.753260000,-19.93213,-8.69478,7.03624,-1.28813,0.17918,-0.23809
40.755965000,-19.92975,-8.69559,7.03561,0.89062,-0.30207,-0.23809
40.758631000,-19.92735,-8.69640,7.03497,0.89062,-0.30207,-0.23809
40.761307000,-19.92497,-8.69721,7.03433,0.89062,-0.30207,-0.23809
40.763979000,-19.92259,-8.69802,7.03561,0.89062,-0.30207,0.47941
40.766655000,-19.92299,-8.69915,7.03689,-0.15063,-0.42457,0.47941
40.769323000,-19.92339,-8.70028,7.03817,-0.15063,-0.42457,0.47941
40.771987000,-19.92379,-8.70142,7.03945,-0.15063,-0.42457,0.47941
40.774666000,-19.92420,-8.70255,7.04033,-0.15063,-0.42457,0.33066
40.777382000,-19.92603,-8.70306,7.04123,-0.67563,-0.18832,0.33066
40.780045000,-19.92783,-8.70356,7.04211,-0.67563,-0.18832,0.33066
40.782714000,-19.92963,-8.70407,7.04299,-0.67563,-0.18832,0.33066
40.785381000,-19.93143,-8.70436,7.04497,-0.67563,-0.10957,0.74191
40.787975000,-19.93457,-8.70464,7.04689,-1.20938,-0.10957,0.74191
40.790548000,-19.93768,-8.70492,7.04880,-1.20938,-0.10957,0.74191
40.793120000,-19.94079,-8.70521,7.05071,-1.20938,-0.10957,0.74191
40.795687000,-19.94389,-8.70549,7.05293,-1.20938,-0.10957,0.86441
40.798352000,-19.95061,-8.70583,7.05523,-2.52188,-0.12707,0.86441
40.801019000,-19.95733,-8.70617,7.05753,-2.52188,-0.12707,0.86441
40.803683000,-19.96405,-8.70650,7.05984,-2.52188,-0.12707,0.86441
40.806355000,-19.97078,-8.70633,7.05920,-2.52188,0.06543,-0.23809
40.809025000,-19.97502,-8.70615,7.05857,-1.58563,0.06543,-0.23809
40.811693000,-19.97925,-8.70598,7.05793,-1.58563,0.06543,-0.23809
40.814359000,-19.98347,-8.70581,7.05730,-1.58563,0.06543,-0.23809
40.817030000,-19.98172,-8.70584,7.05795,0.65437,-0.01332,0.24316
40.819698000,-19.98257,-8.70588,7.05859,-0.31688,-0.01332,0.24316
40.822366000,-19.98341,-8.70591,7.05924,-0.31688,-0.01332,0.24316
40.825033000,-19.98426,-8.70595,7.05989,-0.31688,-0.01332,0.24316
40.827706000,-19.98511,-8.70643,7.05708,-0.31688,-0.17957,-1.05184
40.830379000,-19.98434,-8.70691,7.05427,0.28687,-0.17957,-1.05184
40.833046000,-19.98357,-8.70739,7.05147,0.28687,-0.17957,-1.05184
40.835710000,-19.98281,-8.70786,7.04866,0.28687,-0.17957,-1.05184
40.838383000,-19.98557,-8.70783,7.04821,-1.03438,0.01293,-0.16809
40.841047000,-19.98833,-8.70780,7.04777,-1.03438,0.01293,-0.16809
40.843711000,-19.99108,-8.70776,7.04732,-1.03438,0.01293,-0.16809
40.846363000,-19.99382,-8.70773,7.04687,-1.03438,0.01293,-0.16809
40.848929000,-19.99870,-8.70821,7.04898,-1.90063,-0.18832,0.82066
40.851508000,-20.00360,-8.70870,7.05110,-1.90063,-0.18832,0.82066
40.854073000,-20.00847,-8.70918,7.05320,-1.90063,-0.18832,0.82066
40.856675000,-20.01342,-8.70967,7.05533,-1.90063,-0.18832,0.82066
40.859340000,-20.01841,-8.70891,7.05675,-1.87438,0.28418,0.53191
40.862004000,-20.02340,-8.70815,7.05817,-1.87438,0.28418,0.53191
40.864670000,-20.02840,-8.70740,7.05959,-1.87438,0.28418,0.53191
40.867375000,-20.03346,-8.70663,7.06102,-1.87438,0.28418,0.53191
40.870040000,-20.03650,-8.70729,7.06139,-1.13938,-0.24957,0.13816
40.872708000,-20.03954,-8.70796,7.06176,-1.13938,-0.24957,0.13816
40.875371000,-20.04257,-8.70862,7.06213,-1.13938,-0.24957,0.13816
40.878042000,-20.04561,-8.70929,7.06250,-1.13938,-0.24957,0.13816
40.880796000,-20.04454,-8.71055,7.06136,0.39187,-0.45957,-0.41309
40.883460000,-20.04349,-8.71178,7.06026,0.39187,-0.45957,-0.41309
40.886134000,-20.04244,-8.71301,7.05915,0.39187,-0.45957,-0.41309
40.888802000,-20.04140,-8.71423,7.05805,0.39187,-0.45957,-0.41309
40.891469000,-20.04112,-8.71546,7.05877,0.10312,-0.45957,0.26941
40.894134000,-20.04085,-8.71668,7.05949,0.10312,-0.45957,0.26941
40.896840000,-20.04057,-8.71792,7.06022,0.10312,-0.45957,0.26941
40.899510000,-20.04030,-8.71915,7.06094,0.10312,-0.45957,0.26941
40.902177000,-20.03953,-8.72014,7.06117,0.28687,-0.37207,0.08566
40.904845000,-20.03877,-8.72114,7.06139,0.28687,-0.37207,0.08566
40.907516000,-20.03800,-8.72213,7.06162,0.28687,-0.37207,0.08566
40.910178000,-20.03724,-8.72312,7.06185,0.28687,-0.37207,0.08566
40.912854000,-20.03905,-8.72433,7.06428,-0.67563,-0.45082,0.90816
40.915520000,-20.04085,-8.72553,7.06670,-0.67563,-0.45082,0.90816
40.918201000,-20.04266,-8.72674,7.06913,-0.67563,-0.45082,0.90816
40.920869000,-20.04446,-8.72794,7.07156,-0.67563,-0.45082,0.90816
40.923533000,-20.04577,-8.72811,7.07069,-0.49188,-0.06582,-0.32559
40.926207000,-20.04708,-8.72829,7.06982,-0.49188,-0.06582,-0.32559
40.928871000,-20.04839,-8.72847,7.06895,-0.49188,-0.06582,-0.32559
40.931538000,-20.04971,-8.72864,7.06808,-0.49188,-0.06582,-0.32559
40.934203000,-20.06032,-8.72826,7.07272,-3.98313,0.14418,1.73941
40.936876000,-20.07096,-8.72787,7.07737,-3.98313,0.14418,1.73941
40.939541000,-20.08157,-8.72749,7.08200,-3.98313,0.14418,1.73941
40.942203000,-20.09217,-8.72710,7.08663,-3.98313,0.14418,1.73941
40.944872000,-20.09664,-8.72833,7.08964,-1.67313,-0.45957,1.12691
40.947633000,-20.10125,-8.72960,7.09274,-1.67313,-0.45957,1.12691
40.950300000,-20.10571,-8.73082,7.09575,-1.67313,-0.45957,1.12691
40.952965000,-20.11017,-8.73205,7.09875,-1.67313,-0.45957,1.12691
40.955633000,-20.10554,-8.73355,7.09898,1.73937,-0.56457,0.08566
40.958312000,-20.10088,-8.73506,7.09921,1.73937,-0.56457,0.08566
40.960981000,-20.09624,-8.73657,7.09944,1.73937,-0.56457,0.08566
40.963650000,-20.09159,-8.73808,7.09628,1.73937,-0.56457,-1.18309
40.966321000,-20.08487,-8.73839,7.09312,2.51812,-0.11832,-1.18309
40.968987000,-20.07816,-8.73871,7.08997,2.51812,-0.11832,-1.18309
40.971649000,-20.07146,-8.73902,7.08682,2.51812,-0.11832,-1.18309
40.974324000,-20.06473,-8.73934,7.08588,2.51812,-0.11832,-0.35184
40.976992000,-20.05920,-8.74085,7.08494,2.07187,-0.56457,-0.35184
40.979660000,-20.05367,-8.74235,7.08400,2.07187,-0.56457,-0.35184
40.982325000,-20.04815,-8.74386,7.08306,2.07187,-0.56457,-0.35184
40.984992000,-20.04263,-8.74536,7.08460,2.07187,-0.56457,0.57566
40.987665000,-20.03869,-8.74794,7.08614,1.47687,-0.96707,0.57566
40.990333000,-20.03475,-8.75052,7.08767,1.47687,-0.96707,0.57566
40.993002000,-20.03081,-8.75310,7.08921,1.47687,-0.96707,0.57566
40.995667000,-20.02687,-8.75568,7.08988,1.47687,-0.96707,0.25191
40.998339000,-20.02818,-8.75672,7.09055,-0.49188,-0.38957,0.25191
41.001009000,-20.02950,-8.75776,7.09123,-0.49188,-0.38957,0.25191
41.003670000,-20.03081,-8.75880,7.09190,-0.49188,-0.38957,0.25191
41.006337000,-20.03212,-8.75927,7.09350,-0.49188,-0.17957,0.60191
41.009011000,-20.03456,-8.75975,7.09511,-0.91188,-0.17957,0.60191
41.011678000,-20.03699,-8.76023,7.09671,-0.91188,-0.17957,0.60191
41.014343000,-20.03942,-8.76071,7.09832,-0.91188,-0.17957,0.60191
41.017013000,-20.04185,-8.76000,7.09817,-0.91188,0.26668,-0.05434
41.019683000,-20.04417,-8.75929,7.09803,-0.86813,0.26668,-0.05434
41.022354000,-20.04649,-8.75858,7.09788,-0.86813,0.26668,-0.05434
41.025021000,-20.04880,-8.75786,7.09774,-0.86813,0.26668,-0.05434
41.027691000,-20.05135,-8.75774,7.09708,-0.95563,0.04793,-0.24684
41.030356000,-20.05390,-8.75761,7.09642,-0.95563,0.04793,-0.24684
41.033030000,-20.05645,-8.75748,7.09576,-0.95563,0.04793,-0.24684
41.035691000,-20.05900,-8.75735,7.09510,-0.95563,0.04793,-0.24684
41.038270000,-20.05947,-8.75847,7.09485,-0.18563,-0.43332,-0.09809
41.040856000,-20.05996,-8.75959,7.09460,-0.18563,-0.43332,-0.09809
41.043417000,-20.06043,-8.76070,7.09435,-0.18563,-0.43332,-0.09809
41.046136000,-20.06093,-8.76188,7.09408,-0.18563,-0.43332,-0.09809
41.048804000,-20.06384,-8.76156,7.09366,-1.08688,0.11793,-0.15934
41.051467000,-20.06673,-8.76125,7.09323,-1.08688,0.11793,-0.15934
41.054130000,-20.06962,-8.76093,7.09281,-1.08688,0.11793,-0.15934
41.056792000,-20.07252,-8.76062,7.09238,-1.08688,0.11793,-0.15934
41.059454000,-20.07413,-8.76208,7.09326,-0.60563,-0.54707,0.33066
41.062120000,-20.07574,-8.76353,7.09414,-0.60563,-0.54707,0.33066
41.064780000,-20.07735,-8.76499,7.09502,-0.60563,-0.54707,0.33066
41.067456000,-20.07897,-8.76645,7.09591,-0.60563,-0.54707,0.33066
41.070128000,-20.08110,-8.76749,7.09805,-0.79813,-0.38957,0.80316
41.072796000,-20.08323,-8.76853,7.10019,-0.79813,-0.38957,0.80316
41.075473000,-20.08537,-8.76957,7.10234,-0.79813,-0.38957,0.80316
41.078142000,-20.08750,-8.77061,7.10448,-0.79813,-0.38957,0.80316
41.080806000,-20.09252,-8.77104,7.10856,-1.88313,-0.16207,1.52941
41.083468000,-20.09753,-8.77147,7.11263,-1.88313,-0.16207,1.52941
41.086134000,-20.10255,-8.77191,7.11671,-1.88313,-0.16207,1.52941
41.088805000,-20.10758,-8.77234,7.12079,-1.88313,-0.16207,1.52941
41.091470000,-20.11084,-8.77233,7.12330,-1.22688,0.00418,0.94316
41.094134000,-20.11411,-8.77232,7.12582,-1.22688,0.00418,0.94316
41.096810000,-20.11739,-8.77231,7.12834,-1.22688,0.00418,0.94316
41.099384000,-20.12055,-8.77229,7.13076,-1.22688,0.00418,0.94316
41.101950000,-20.12881,-8.77224,7.13253,-3.22188,0.02168,0.68941
41.104533000,-20.13713,-8.77218,7.13431,-3.22188,0.02168,0.68941
41.107208000,-20.14574,-8.77213,7.13616,-3.22188,0.02168,0.68941
41.109876000,-20.15434,-8.77207,7.13800,-3.22188,0.02168,0.68941
41.112545000,-20.15474,-8.77355,7.13853,-0.15063,-0.55582,0.19941
41.115212000,-20.15515,-8.77503,7.13906,-0.15063,-0.55582,0.19941
41.117886000,-20.15555,-8.77652,7.13959,-0.15063,-0.55582,0.19941
41.120553000,-20.15595,-8.77800,7.14012,-0.15063,-0.55582,0.19941
41.123230000,-20.15267,-8.77972,7.13878,1.22312,-0.64332,-0.50059
41.125933000,-20.14942,-8.78143,7.13745,1.22312,-0.64332,-0.50059
41.128606000,-20.14610,-8.78318,7.13609,1.22312,-0.64332,-0.50059
41.131275000,-20.14284,-8.78489,7.13476,1.22312,-0.64332,-0.50059
41.133940000,-20.14408,-8.78542,7.13492,-0.46563,-0.19707,0.05941
41.136614000,-20.14532,-8.78595,7.13507,-0.46563,-0.19707,0.05941
41.139286000,-20.14656,-8.78647,7.13523,-0.46563,-0.19707,0.05941
41.141957000,-20.14781,-8.78700,7.13539,-0.46563,-0.19707,0.05941
41.144625000,-20.14536,-8.78787,7.13415,0.91687,-0.32832,-0.46559
41.147291000,-20.14291,-8.78875,7.13291,0.91687,-0.32832,-0.46559
41.149966000,-20.14046,-8.78963,7.13166,0.91687,-0.32832,-0.46559
41.152635000,-20.13801,-8.79050,7.13042,0.91687,-0.32832,-0.46559
41.155304000,-20.13748,-8.79157,7.13041,0.19937,-0.39832,-0.00184
41.157986000,-20.13695,-8.79263,7.13041,0.19937,-0.39832,-0.00184
41.160657000,-20.13642,-8.79370,7.13040,0.19937,-0.39832,-0.00184
41.163321000,-20.13589,-8.79476,7.13040,0.19937,-0.39832,-0.00184
41.165992000,-20.13313,-8.79521,7.12911,1.03062,-0.17082,-0.48309
41.168661000,-20.13038,-8.79567,7.12782,1.03062,-0.17082,-0.48309
41.171328000,-20.12764,-8.79613,7.12653,1.03062,-0.17082,-0.48309
41.173995000,-20.12489,-8.79658,7.12837,1.03062,-0.17082,0.68941
41.176667000,-20.12573,-8.79842,7.13021,-0.31688,-0.68707,0.68941
41.179334000,-20.12658,-8.80025,7.13205,-0.31688,-0.68707,0.68941
41.182002000,-20.12742,-8.80208,7.13389,-0.31688,-0.68707,0.68941
41.184668000,-20.12827,-8.80391,7.13559,-0.31688,-0.68707,0.63691
41.187381000,-20.13221,-8.80447,7.13731,-1.45438,-0.20582,0.63691
41.190049000,-20.13609,-8.80502,7.13901,-1.45438,-0.20582,0.63691
41.192717000,-20.13997,-8.80557,7.14071,-1.45438,-0.20582,0.63691
41.195379000,-20.14384,-8.80612,7.14033,-1.45438,-0.20582,-0.14184
41.198049000,-20.13932,-8.80692,7.13995,1.69562,-0.30207,-0.14184
41.200719000,-20.13479,-8.80773,7.13958,1.69562,-0.30207,-0.14184
41.203390000,-20.13026,-8.80854,7.13920,1.69562,-0.30207,-0.14184
41.206061000,-20.12574,-8.80934,7.14284,1.69562,-0.30207,1.36316
41.208721000,-20.13407,-8.80849,7.14646,-3.13438,0.31918,1.36316
41.211385000,-20.14242,-8.80764,7.15009,-3.13438,0.31918,1.36316
41.214146000,-20.15107,-8.80676,7.15385,-3.13438,0.31918,1.36316
41.216828000,-20.15346,-8.80718,7.15694,-0.89438,-0.15332,1.15316
41.219492000,-20.15976,-8.80758,7.16002,-2.36438,-0.15332,1.15316
41.222156000,-20.16606,-8.80799,7.16309,-2.36438,-0.15332,1.15316
41.224827000,-20.17237,-8.80840,7.16617,-2.36438,-0.15332,1.15316
41.227497000,-20.17392,-8.81007,7.16842,-0.57938,-0.62582,0.84691
41.230170000,-20.17547,-8.81174,7.17069,-0.57938,-0.62582,0.84691
41.232836000,-20.17701,-8.81341,7.17295,-0.57938,-0.62582,0.84691
41.235504000,-20.17856,-8.81508,7.17520,-0.57938,-0.62582,0.84691
41.238178000,-20.18123,-8.81570,7.17525,-0.99938,-0.23207,0.01566
41.240846000,-20.18389,-8.81632,7.17529,-0.99938,-0.23207,0.01566
41.243515000,-20.18656,-8.81694,7.17533,-0.99938,-0.23207,0.01566
41.246189000,-20.18923,-8.81756,7.17537,-0.99938,-0.23207,0.01566
41.248854000,-20.19078,-8.81904,7.17735,-0.57938,-0.55582,0.74191
41.251523000,-20.19232,-8.82052,7.17933,-0.57938,-0.55582,0.74191
41.254185000,-20.19386,-8.82200,7.18130,-0.57938,-0.55582,0.74191
41.256864000,-20.19541,-8.82349,7.18329,-0.57938,-0.55582,0.74191
41.259545000,-20.19293,-8.82465,7.18129,0.92562,-0.43332,-0.74559
41.262209000,-20.19047,-8.82580,7.17930,0.92562,-0.43332,-0.74559
41.264878000,-20.18800,-8.82696,7.17731,0.92562,-0.43332,-0.74559
41.267588000,-20.18549,-8.82813,7.17530,0.92562,-0.43332,-0.74559
41.270256000,-20.18353,-8.82999,7.17349,0.73312,-0.69582,-0.67559
41.272924000,-20.18158,-8.83184,7.17169,0.73312,-0.69582,-0.67559
41.275594000,-20.17962,-8.83370,7.16989,0.73312,-0.69582,-0.67559
41.278266000,-20.17767,-8.83556,7.16808,0.73312,-0.69582,-0.67559
41.280941000,-20.17323,-8.83726,7.16639,1.66062,-0.63457,-0.63184
41.283614000,-20.16879,-8.83895,7.16470,1.66062,-0.63457,-0.63184
41.286293000,-20.16434,-8.84065,7.16301,1.66062,-0.63457,-0.63184
41.288964000,-20.15991,-8.84235,7.16133,1.66062,-0.63457,-0.63184
41.291636000,-20.15874,-8.84289,7.16020,0.43562,-0.20582,-0.42184
41.294302000,-20.15758,-8.84344,7.15908,0.43562,-0.20582,-0.42184
41.296980000,-20.15642,-8.84399,7.15795,0.43562,-0.20582,-0.42184
41.299643000,-20.15526,-8.84454,7.15682,0.43562,-0.20582,-0.42184
41.302310000,-20.15706,-8.84504,7.15565,-0.67563,-0.18832,-0.43934
41.304980000,-20.15886,-8.84555,7.15448,-0.67563,-0.18832,-0.43934
41.307727000,-20.16071,-8.84606,7.15327,-0.67563,-0.18832,-0.43934
41.310398000,-20.16252,-8.84657,7.15210,-0.67563,-0.18832,-0.43934
41.313063000,-20.16471,-8.84791,7.15277,-0.82438,-0.50332,0.25191
41.315728000,-20.16691,-8.84925,7.15344,-0.82438,-0.50332,0.25191
41.318428000,-20.16913,-8.85061,7.15412,-0.82438,-0.50332,0.25191
41.321097000,-20.17133,-8.85195,7.15480,-0.82438,-0.50332,0.25191
41.323765000,-20.17199,-8.85355,7.15383,-0.24688,-0.59957,-0.36059
41.326436000,-20.17265,-8.85515,7.15287,-0.24688,-0.59957,-0.36059
41.329101000,-20.17331,-8.85675,7.15191,-0.24688,-0.59957,-0.36059
41.331770000,-20.17397,-8.85835,7.15174,-0.24688,-0.59957,-0.06309
41.334441000,-20.17187,-8.85873,7.15157,0.78562,-0.14457,-0.06309
41.337156000,-20.16974,-8.85913,7.15140,0.78562,-0.14457,-0.06309
41.339819000,-20.16764,-8.85951,7.15123,0.78562,-0.14457,-0.06309
41.342488000,-20.16555,-8.85990,7.15186,0.78562,-0.14457,0.23441
41.345151000,-20.16511,-8.86030,7.15248,0.16437,-0.15332,0.23441
41.347758000,-20.16468,-8.86070,7.15309,0.16437,-0.15332,0.23441
41.350325000,-20.16426,-8.86110,7.15370,0.16437,-0.15332,0.23441
41.352890000,-20.16384,-8.86149,7.15389,0.16437,-0.15332,0.07691
41.355458000,-20.16760,-8.86090,7.15409,-1.46313,0.23168,0.07691
41.358128000,-20.17150,-8.86028,7.15430,-1.46313,0.23168,0.07691
